conf,matched_queries,title,citation_count,categories,concepts,code_url,pdf_url,authors,abstract
EMNLP2023,affective,How to Enhance Causal Discrimination of Utterances: A Case on Affective Reasoning,3,"Topic Modeling,Sentiment Analysis and Opinion Mining,Natural Language Processing Techniques","Interpretability,Autoencoder,Conversation,Computer science,Unobservable,Utterance,Artificial intelligence,Natural language processing,Noise (video),Process (computing),Task (project management),Abstraction,Deep learning,Psychology,Programming language,Communication,Philosophy,Epistemology,Management,Economics,Image (mathematics)",,https://aclanthology.org/2023.emnlp-main.33.pdf,"Hang Chen,Xinyu Yang,Jing Luo,Wenjing Zhu","Our investigation into the Affective Reasoning in Conversation (ARC) task highlights the challenge of causal discrimination. Almost all existing models, including large language models (LLMs), excel at capturing semantic correlations within utterance embeddings but fall short in determining the specific causal relationships. To overcome this limitation, we propose the incorporation of "
EMNLP2022,emotional,Face-Sensitive Image-to-Emotional-Text Cross-modal Translation for Multimodal Aspect-based Sentiment Analysis,22,"Sentiment Analysis and Opinion Mining,Image Retrieval and Classification Techniques","Computer science,Sentiment analysis,Artificial intelligence,Facial expression,Natural language processing,Face (sociological concept),Modality (human–computer interaction),Machine translation,Key (lock),Matching (statistics),Linguistics,Philosophy,Statistics,Computer security,Mathematics",,https://aclanthology.org/2022.emnlp-main.219.pdf,"Hao Yang,Yanyan Zhao,Bing Qin","Aspect-level multimodal sentiment analysis, which aims to identify the sentiment of the target aspect from multimodal data, recently has attracted extensive attention in the community of multimedia and natural language processing. Despite the recent success in textual aspect-based sentiment analysis, existing models mainly focused on utilizing the object-level semantic information in the image but ignore explicitly using the visual emotional cues, especially the facial emotions. How to distill visual emotional cues and align them with the textual content remains a key challenge to solve the problem. In this work, we introduce a face-sensitive image-to-emotional-text translation (FITE) method, which focuses on capturing visual sentiment cues through facial expressions and selectively matching and fusing with the target aspect in textual modality. To the best of our knowledge, we are the first that explicitly utilize the emotional information from images in the multimodal aspect-based sentiment analysis task. Experiment results show that our method achieves state-of-the-art results on the Twitter-2015 and Twitter-2017 datasets. The improvement demonstrates the superiority of our model in capturing aspect-level sentiment in multimodal data with facial expressions."
ICASSP2024,emotion,Multi-Source Domain Adaptation with Transformer-Based Feature Generation for Subject-Independent EEG-Based Emotion Recognition.,0,"EEG and Brain-Computer Interfaces,Emotion and Mood Recognition,ECG Monitoring and Analysis","Computer science,Electroencephalography,Pattern recognition (psychology),Artificial intelligence,Transfer of learning,Leverage (statistics),Feature extraction,Transformer,Speech recognition,Domain adaptation,Feature (linguistics),Psychology,Engineering,Voltage,Classifier (UML),Linguistics,Philosophy,Psychiatry,Electrical engineering",,,"Shadi Sartipi,Müjdat Çetin",
ICASSP2023,emotion,MGAT: Multi-Granularity Attention Based Transformers for Multi-Modal Emotion Recognition.,5,"Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining,EEG and Brain-Computer Interfaces","Granularity,Computer science,Modal,Modalities,Modality (human–computer interaction),Computation,Transformer,Artificial intelligence,Algorithm,Engineering,Voltage,Social science,Chemistry,Sociology,Polymer chemistry,Electrical engineering,Operating system",,,"Weiquan Fan,Xiaofen Xing,Bolun Cai,Xiangmin Xu",
ICASSP2024,emotion,An Attention-Enhanced Retentive Broad Learning System for Subject-Generic Emotion Recognition from EEG Signals.,0,"EEG and Brain-Computer Interfaces,Blind Source Separation Techniques,Emotion and Mood Recognition","Computer science,Electroencephalography,Context (archaeology),Artificial intelligence,Speech recognition,Encoder,Subject (documents),Psychology,Neuroscience,Library science,Paleontology,Biology,Operating system",,,"Lang Wang,Peng Jiang,Wensi Duan,Dehua Cao,Baochuan Pang,Juan Liu",
ICASSP2023,emotion,Multilevel Transformer for Multimodal Emotion Recognition.,5,"Emotion and Mood Recognition,Sentiment Analysis and Opinion Mining,Speech Recognition and Synthesis","Computer science,Transformer,Embedding,Granularity,Utterance,Artificial intelligence,Modalities,Natural language processing,Speech recognition,Machine learning,Engineering,Social science,Voltage,Sociology,Electrical engineering,Operating system",,,"Junyi He,Meimei Wu,Meng Li,Xiaobo Zhu,Feng Ye",
ICASSP2024,emotion,A Supervised Information Enhanced Multi-Granularity Contrastive Learning Framework for EEG Based Emotion Recognition.,0,"EEG and Brain-Computer Interfaces,Emotion and Mood Recognition,Blind Source Separation Techniques","Computer science,Electroencephalography,Artificial intelligence,Robustness (evolution),Granularity,Pattern recognition (psychology),Machine learning,Emotion classification,Speech recognition,Supervised learning,Artificial neural network,Psychology,Psychiatry,Operating system,Biochemistry,Chemistry,Gene",,,"Chenyi Zhou,Hualiang Wang,Xiaomeng Li,Wanlu Liu,Zuozhu Liu",
ICASSP2023,emotion,Achieving Fair Speech Emotion Recognition via Perceptual Fairness.,4,"Emotion and Mood Recognition,Face recognition and analysis,Speech and Audio Processing","Adversarial system,Perception,Fairness measure,Emotion recognition,Computer science,Constraint (computer-aided design),Key (lock),Core (optical fiber),Speech recognition,Work (physics),Artificial intelligence,Natural language processing,Psychology,Computer security,Throughput,Mathematics,Wireless,Telecommunications,Geometry,Neuroscience,Mechanical engineering,Engineering",,,"Woan-Shiuan Chien,Chi-Chun Lee",
ICASSP2023,"emodiff,emotional",Emodiff: Intensity Controllable Emotional Text-to-Speech with Soft-Label Guidance.,10,"Speech Recognition and Synthesis,Speech and Audio Processing,Music and Audio Processing","Computer science,Speech recognition,Intensity (physics),Classifier (UML),Set (abstract data type),Artificial intelligence,Speech synthesis,Quality (philosophy),Process (computing),Philosophy,Physics,Epistemology,Quantum mechanics,Programming language,Operating system",,,"Yiwei Guo,Chenpeng Du,Xie Chen,Kai Yu",
IJCAI2024,emotion,VSGT: Variational Spatial and Gaussian Temporal Graph Models for EEG-based Emotion Recognition,0,"EEG and Brain-Computer Interfaces,Emotion and Mood Recognition,Functional Brain Connectivity Studies","Computer science,Exploit,Artificial intelligence,Gaussian,Pattern recognition (psychology),Electroencephalography,Dependency (UML),Graph,Encoder,Feature (linguistics),Machine learning,Theoretical computer science,Psychology,Linguistics,Philosophy,Physics,Computer security,Quantum mechanics,Psychiatry,Operating system",,https://www.ijcai.org/proceedings/2024/0341.pdf,"Chenyu Liu, Xinliang Zhou, Jiaping Xiao, Zhengri Zhu, Liming Zhai, Ziyu Jia, Yang Liu","Electroencephalogram (EEG), which directly reflects the emotional activity of the brain, has been increasingly utilized for emotion recognition. Most works exploit the spatial and temporal dependencies in EEG to learn emotional feature representations, but they still have two limitations to reach their full potential. First, prior knowledge is rarely used to capture the spatial dependency of brain regions. Second, the cross temporal dependency between consecutive time slices for different brain regions is ignored. To address these limitations, in this paper, we propose Variational Spatial and Gaussian Temporal (VSGT) graph models to investigate the spatial and temporal dependencies for EEG-based emotion recognition. The VSGT has two key components: Variational Spatial Encoder (VSE) and Gaussian Temporal Encoder (GTE). The VSE leverages the upper bound theorem to identify the dynamic spatial dependency based on prior knowledge by the variational Bayesian method. Besides, the GTE exploits the conditional Gaussian graph transform that computes comprehensive temporal dependency between consecutive time slices. Finally, the VSGT utilizes a recurrent structure to calculate the spatial and temporal dependencies for all time slices. Extensive experiments show the superiority of VSGT over state-of-the-art methods on multiple EEG datasets."
IJCAI2022,affect,How Does Frequency Bias Affect the Robustness of Neural Image Classifiers against Common Corruption and Adversarial Perturbations?,6,"Adversarial Robustness in Machine Learning,Anomaly Detection Techniques and Applications,Integrated Circuits and Semiconductor Failure Analysis","Robustness (evolution),Computer science,Frequency domain,Jacobian matrix and determinant,Artificial intelligence,Adversarial system,Low frequency,Machine learning,Control theory (sociology),Pattern recognition (psychology),Computer vision,Mathematics,Telecommunications,Biochemistry,Chemistry,Control (management),Applied mathematics,Gene",,https://www.ijcai.org/proceedings/2022/0093.pdf,"Alvin Chan, Yew Soon Ong, Clement Tan","Model robustness is vital for the reliable deployment of machine learning models in real-world applications. Recent studies have shown that data augmentation can result in model over-relying on features in the low-frequency domain, sacrificing performance against low-frequency corruptions, highlighting a connection between frequency and robustness. Here, we take one step further to more directly study the frequency bias of a model through the lens of its Jacobians and its implication to model robustness. To achieve this, we propose Jacobian frequency regularization for models' Jacobians to have a larger ratio of low-frequency components. Through experiments on four image datasets, we show that biasing classifiers towards low (high)-frequency components can bring performance gain against high (low)-frequency corruption and adversarial perturbation, albeit with a tradeoff in performance for low (high)-frequency corruption. Our approach elucidates a more direct connection between the frequency bias and robustness of deep learning models."
